sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_orbeccen,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_logg,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,pl_rade_missing,pl_orbper_missing,pl_orbsmax_missing,pl_orbeccen_missing,st_teff_missing,st_rad_missing,st_mass_missing,st_met_missing,st_logg_missing,sy_dist_missing,ra_missing,dec_missing
1.0,1.0,7,2.8072316656833207,0.06503839617922222,1.285600798443329,0.1026,250.0,177,3158.0,0.18,0.17,0.07,4.93,306.5242477,58.5753044,2.359287680738841,13.993,8.095,12.3653,1,0,0,1,0,0,0,0,0,0,0,0
1.0,3.0,7,2.789333984476448,0.10526051065749295,2.0078295286532115,0.511,1404.0,190,5251.4,1.084,0.79,-0.022399999999999996,4.44,254.4706516,47.3678558,2.9413394437234452,7.83,5.458,7.50548,1,0,0,0,1,1,0,1,1,0,0,0
1.0,1.0,8,1.6674507877844826,0.050341341424072907,2.7162167637686037,0.176,1277.0,40,5715.0,1.11,0.99,0.02,4.35,207.9076746,-23.7812403,6.157313675333405,13.172,11.416,12.9353,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,2.6712893932328634,0.09011488944226027,1.4434638603122467,0.49,563.4,190,5045.6,1.8419999999999999,0.62,0.11399999999999999,4.166,184.8472095,28.3827126,3.214221007998179,10.62,6.796,9.87021,1,0,0,0,1,1,0,1,1,0,0,0
1.0,1.0,7,4.547541073151455,0.3987761199573678,1.6845975168347356,0.06,910.2,190,4847.0,10.3,1.44,-0.03,2.57,224.201685,74.9009379,5.097130982585869,6.83295,4.515,6.55896,1,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,7,1.6700248864830434,0.04573789167385374,2.477810180127105,0.2,877.8,112,4956.0,1.116,0.77,-0.31,4.47,88.5172191,-60.0237289,2.634496946858927,7.17,4.793,6.84367,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,7,7.068172000388042,1.1957389993988325,2.546119884986331,0.123,787.912,79,5620.0,1.356,1.19,0.29,4.05,353.2293802,63.1556146,4.040477783824773,7.457,5.781,7.28128,1,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,7,2.954979026670563,0.1310282624064041,2.1497701456728535,0.01,974.9119999999999,190,5751.0,1.48,1.21,0.05,4.18,307.0792427,18.7692509,3.655014970716735,6.87591,5.256,6.72911,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,5.848517537788049,0.636576829071551,2.3013560682328906,0.52,1275.0,190,4962.0,2.854,0.78,0.1,4.37,16.5094891,-22.4536134,3.9627655481798536,10.16,7.669,9.80235,1,0,0,0,0,1,0,0,0,0,0,0
1.0,2.0,7,6.929714001801567,1.4429109615387867,1.863633953437213,0.097,1011.6,190,4967.4,4.442,2.6,0.0792,3.8939999999999997,144.2715659,76.78236720799998,5.5988885168100175,4.26489,1.5122200000000001,3.80122,1,0,0,0,1,1,0,1,1,0,0,0
3.0,1.0,7,6.683986532274009,0.9783261227936076,1.811789957903446,0.68,628.6,190,5750.0,1.13,1.08,0.06,4.36,295.4656422,50.5168243,3.0973723770531856,6.215,4.651,6.06428,1,0,0,0,0,0,0,0,0,0,0,0
2.0,6.0,8,1.959881831797084,0.06175339627548214,0.5993858007454709,0.092,1004.0,190,5495.0,0.92,0.93,0.07,4.273999999999999,287.6979913,42.3385782,5.647434320702328,12.61,10.871,12.4535,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,8,1.736024271547118,0.04210117601863539,1.814824742159051,0.11,582.0,154,3576.0,0.5,0.52,0.099,4.75,130.9002258,63.0780768,4.391523892607984,14.595,10.165,13.6559,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,1.984733805369982,0.06765864847381481,2.181602372879494,0.12,1805.6,190,5932.0,1.19,1.28,0.35,4.4,124.5935429,61.4608518,4.124626403978438,8.2,6.743,8.04611,1,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,7,2.1141364036017167,0.06521922690482276,2.1555210508979856,0.0,1062.2,117,4935.0,0.73,0.77,-0.1,4.4,340.8380941,-6.4020685,3.1178348554123554,8.11,5.775,7.80163,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,7,3.713572066704308,0.20701416938432612,1.8712424453781626,0.088,843.6,51,5790.0,1.1460000000000001,0.99,-0.04,4.44,270.1613723,29.5726698,3.3760163164648964,7.08597,5.482,6.89472,1,0,0,0,0,1,0,0,0,0,0,0
2.0,3.0,8,5.717774133282937,0.6748813717530527,1.7316555451583497,0.044,508.4,190,5857.8,0.94,0.96,-0.0992,4.364,295.2978883,46.9204303,6.933442518718113,15.31,13.535,15.1626,0,0,0,0,1,0,0,1,1,0,0,0
1.0,1.0,8,1.664092750497491,0.05401458830623825,2.598384133547774,0.0,1472.0,190,6058.0,1.41,1.24,0.207,4.23,109.3883818,-19.8289392,5.798492474388493,11.541,10.019,11.3152,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,3.6838669122903918,0.1922718876471227,2.1448780969640104,0.0,424.0,190,4927.0,0.8,0.84,0.243,4.55,196.2197201,63.753261,4.285592823832576,10.728,8.332,10.3908,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,4.990772665000004,0.4574248470388754,1.2499017362143359,0.24,460.0,51,5861.0,1.54,1.25,0.06,4.16,154.1166869,28.6820708,3.534191546672428,6.46974,4.884,6.30259,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,8.420902531097951,1.81319474994812,2.2875414481252223,0.103,1490.2,190,5773.19,1.19,0.88,-0.217,4.23,230.7157509,13.3663117,3.8892455577381577,7.91433,6.359,7.74447,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,2,3.38475921393301,5.564520407322694,1.2460722139288682,0.01402,779.8,111,4840.2,0.9360000000000002,0.868,-0.08339999999999999,4.558,94.8039208,-58.0541184,3.9327565718150526,9.13,6.981,8.8378,1,1,0,1,1,1,1,1,1,0,0,0
1.0,2.0,8,2.1736067480703816,0.06719124954032327,0.6376344706296866,0.11540000000000002,701.0,122,4640.0,0.69,0.73,0.003,4.61,51.7501882,-63.500166,2.851861903134289,8.08,5.375,7.67906,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,3,5.096486509487754,0.8649989918398692,2.701887223850495,0.22400000000000003,1292.1119999999999,190,5536.4,1.284,0.28,-0.09840000000000002,4.5120000000000005,269.755625,-29.1683611,8.58876938990546,16.676,15.01963999999999,10.822476,1,1,1,1,1,1,0,1,1,0,0,0
1.0,1.0,8,1.5920984490573973,0.0453557017207972,2.3957110709835296,0.0,2312.592,190,5000.0,0.82,0.87,0.11599999999999999,4.12,232.5774696,-42.9799461,6.65210015779566,17.02,15.01963999999999,15.989448,0,0,0,0,0,0,0,1,1,0,0,0
1.0,2.0,7,1.7552735464576041,0.0552435817185102,2.161619514186041,0.0,1265.0,40,5978.0,1.1,1.07,-0.04,4.38,338.9837166,-59.864829,3.8936207171993886,7.95,6.419,7.80173,1,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,7,1.8559729375416807,0.058268908123975775,2.2351101611412223,0.06,1002.6,190,5131.0,0.78,0.65,-0.21,4.46,20.4956562,76.7101475,2.8899383306468103,7.17896,5.159,6.92516,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,5.267342562248606,0.5031965966014996,2.1117776273763518,0.06,1272.8,68,5793.0,1.0,1.0,0.09,4.53,23.3350424,29.2649187,3.9386707786165083,8.35,6.851,8.2095,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,6.638272417841821,2.1972245773362196,2.4503304013914105,0.22399999999999998,1011.7119999999999,190,5536.4,1.284,0.41,0.0416,4.378,269.315735,-28.2338619,8.716207971151853,16.676,15.01963999999999,10.822476,1,1,0,1,1,1,0,1,1,0,0,0
1.0,6.0,7,8.648396877031582,1.9960599327407849,2.304856611425639,0.032,1071.0,43,5836.0,1.38,1.07,0.14,4.21,79.4207483,7.3527156,3.852075529296815,7.31,5.79,7.14947,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.5797571235524883,0.04643501202218814,2.7738379416402132,0.33,1312.0,190,5644.0,1.1,0.96,-0.09,4.34,176.628323,-33.8600764,6.374632920217536,13.944,12.046,13.6564,0,0,0,0,0,0,0,1,0,0,0,0
2.0,1.0,8,1.3687129600731391,0.03343477608623739,2.5572273113676265,0.38,675.0,163,3586.0,0.52,0.54,-0.03,4.77,354.337670099,-2.0450945,5.09515412282236,16.19,11.639,14.9816,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,2,5.621382353917192,5.846438775057725,2.40005674872616,0.4335202000000001,2506.0,190,5606.746,1.6480000000000001,0.922,-0.0030000000000000027,3.842,178.7691634,-76.938055405,4.623618956056552,16.957,10.079,14.818,1,1,0,1,1,1,1,1,1,0,0,0
1.0,4.0,7,4.340423084818807,0.2934156042995415,1.5399127627090414,0.12,825.2,190,5390.0,0.95,0.93,0.18,4.46,270.6304652,26.3104077,3.1355637787269934,7.01227,5.113,6.78614,1,0,0,0,0,0,0,0,0,0,0,0
2.0,5.0,7,0.5771982588079475,0.015578029963318415,1.0560526742493137,0.05,1235.6,190,5172.0,0.94,0.91,0.35,4.43,133.1468373,28.3298154,2.609003047500976,5.95084,4.015,5.72973,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.6710371180129933,0.7698338188843146,2.5021733846867185,0.04,1015.0,190,5700.0,0.91,0.96,-0.02,4.5,165.3993679,-23.8609457,4.891070672357442,10.285,8.792,10.2046,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,7,6.568077911411976,1.0750024230289759,2.297347997393696,0.4,1042.2,190,4970.0,10.09,1.91,-0.21,2.9,28.7347403,-67.6469871,4.233136469047476,4.68,2.59,4.43863,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,7.695821653830622,1.4450348561424906,2.296109122728086,0.141,1196.0,190,5737.0,0.92,0.94,-0.12,4.46,64.9392168,-41.9606604,3.9374217101402076,8.26,6.646,8.08478,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,5.096486509487754,0.7419373447293773,2.4503304013914105,0.22399999999999998,1011.7119999999999,190,5536.4,1.284,0.86,0.0416,4.378,268.913958,-28.4768472,8.892855620084674,16.676,15.01963999999999,10.863846,1,1,0,1,1,1,0,1,1,0,0,0
2.0,2.0,1,8.625966875581698,1.8484548129046001,2.442733241130567,0.08,1069.6,190,5195.638,1.778,1.562,-0.005399999999999999,4.2780000000000005,238.2337015,12.9120871,6.247690781583214,16.943,15.01963999999999,15.989448,1,0,0,0,1,1,1,1,1,0,0,0
2.0,3.0,7,7.945812915469213,1.6058314168399888,1.9880668087386955,0.115,756.2,190,4966.4,0.9,1.05,-0.072,4.4879999999999995,215.2227183,-17.4818147,4.071087876528406,8.31,6.838,8.1559,1,0,0,0,1,1,0,1,1,0,0,0
2.0,3.0,1,3.784189633918261,0.3176626534253417,1.39203064545297,0.0,1093.9920000000002,190,7826.0000000000055,0.2,0.48,-0.32399999999999995,5.201500000000001,294.6359173,46.0664076,5.984772203246857,12.651,12.955,12.1376,1,0,1,0,0,0,0,1,0,0,0,0
1.0,3.0,7,5.385457901863037,0.3852624007906449,2.0569503649340786,0.55,1949.3920000000003,166,3342.0,0.31,0.29,-0.09,4.294,247.5748276,-12.6676866,1.703444862165027,10.1,5.075,8.79444,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2.0,7,2.9165808352485536,0.07696104113612832,2.540474400045889,0.08,1846.104,167,3028.0,0.9480000000000001,0.27,0.11599999999999999,4.29,264.2610245,-44.3232519,1.7928771776924972,10.94,5.606,9.57025,1,0,0,0,0,1,0,1,1,0,0,0
1.0,2.0,7,6.7493455422344955,1.085189268335969,1.5520876163177117,0.243,643.712,190,4982.0,4.92,1.39,-0.074,3.22,316.6664183,3.8033357,4.298539041857868,6.48605,4.286,6.23723,1,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,3,6.593347225780623,1.144222799920162,2.450330401391411,0.22400000000000003,1011.7119999999999,190,5536.4,1.2840000000000003,0.46,0.0416,4.378,265.589875,-26.31715,8.859505484519133,16.8172,15.01963999999999,9.770026,1,1,0,1,1,1,0,1,1,0,0,0
1.0,2.0,7,2.2954597680514572,0.046501833651419786,2.508801791476334,0.27,300.0,190,3270.0,0.21,0.18,0.04,4.802,153.7090696,-47.1549358,2.611025218530336,13.68,8.322,12.138,1,0,0,0,0,0,0,1,1,0,0,0
1.0,1.0,8,2.1850899496426957,0.07881118042428978,2.6311691567662523,0.0790242,777.8,190,5972.0,1.24,1.15,0.23,4.31,282.6296334,46.3232807,6.5845082031201505,13.524,12.041,13.4233,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,7,8.68185981297147,2.0412203288596382,2.1194902613318924,0.38,872.2,43,5961.0,0.96,1.17,-0.01,4.5,247.8255687,76.78236720799998,3.376552851249151,7.03,5.565,6.85038,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,8,0.9451859353419525,0.026135473604625828,2.72438276238977,0.0,1689.0,72,5400.0,1.06,1.0,-0.08,4.39,101.1149223,-32.8583878,5.916002581796019,12.704,10.956,12.5257,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4.0,8,3.075510176939197,0.12965012022210298,1.4192454612595764,0.049,634.0,190,5271.0,0.86,0.83,-0.06,4.49,252.426008,-19.5430504,5.066902199549558,12.304,9.821,12.0036,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,7.080529445814671,1.2020709970363397,2.313701669510108,0.344,1253.3920000000003,190,4945.800000000001,2.9720000000000004,1.18,0.045,4.114,229.7306046,-1.5922913,3.95959147124701,6.9456,5.599,6.79664,1,0,0,0,1,1,0,1,1,0,0,0
2.0,4.0,8,1.85610306355613,0.05954168270831589,1.211047717997898,0.09,1275.0,190,5847.0,1.26,1.06,0.11,4.502,291.0323102,49.0402129,4.977877915191399,10.077,8.588,9.93355,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2.0,8,2.2468041652784305,0.0390668551639017,0.8616233305318469,0.189,272.0,182,2953.0,0.16,0.12,-0.028,5.13,64.1309096,-28.3157909,3.509447717763797,17.02,11.344,15.8213,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,8,1.624964488873256,0.05458287777029171,2.745474429748209,0.025,1728.0,29,6311.0,1.81,1.35,-0.1,4.05,155.6078632,-76.938055405,5.643019926661721,10.553,9.205,10.3745,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,7,2.9739977814079848,0.13645212313550004,2.522468645652965,0.083,877.0,35,6196.0,1.26,1.21,-0.09999999999999999,4.41,86.7761233,-10.6303217,4.151650742921767,7.98,6.69,7.85032,1,0,0,0,0,0,0,1,0,0,0,0
1.0,2.0,7,8.065139493893481,1.9211782499789523,2.071158311924802,0.179,1831.312,93,4887.0,12.24,2.6,0.1,2.64,269.7566013,-9.7741342,3.8546205618153544,3.8593936,1.5122200000000001,3.80122,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.2486211171447217,0.030335199796072947,2.9468571057718544,0.2346,1983.5840000000003,190,6933.0,1.53,1.52,-0.014000000000000012,4.168,166.9798793,-61.1462496,7.3954944495928325,14.718,13.117,14.5637,0,0,0,1,0,0,0,1,1,0,0,0
1.0,2.0,7,7.908754738783246,1.556037135706985,2.3463544090629544,0.03,1221.2,92,5329.0,0.91,0.94,0.27,4.39,85.0074276,6.0595116,3.8667410801857978,8.67,6.815,8.46192,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,7,5.882765130184641,0.7419373447293773,2.3244389692038405,0.09,1047.8,110,4538.2,11.4,1.5,0.36,2.4,148.1898673,26.0067142,3.514767109344682,3.86648,1.5122200000000001,3.80122,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,5.492238059185343,0.5050087384444258,2.3587889233493256,0.3442,766.4,141,3897.0,0.63,0.65,-0.06,4.64,133.7819507,1.5420011,3.0692893797231884,9.99,6.352,9.2861,1,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,7,7.395721608602045,1.3164082336557241,2.6643144790862388,0.059,176.0,47,5863.0,1.05,1.02,0.018,4.4,149.1235154,-24.0991859,3.8433800727054823,7.93,6.463,7.7713,1,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,7,2.3625883453298555,0.076868444256577,2.477810180127105,0.06,877.8,112,4956.0,1.116,0.77,-0.31,4.47,88.5172191,-60.0237289,2.634496946858927,7.17,4.793,6.84367,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,7,6.280395838960195,0.8586616190375187,2.3950731488951136,0.64,889.6,190,4374.0,21.66,1.86,-0.27,2.04,5.3055886,-8.2811442,6.624881627522661,9.19,6.018,8.74943,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,7.920277340816967,1.7732559976634952,2.079013440006407,0.078,1063.0,190,5609.276,2.804,2.06,0.03960000000000001,3.9180000000000006,243.2912249,13.2394527,5.433202217834023,8.495,6.145,8.24065,1,0,0,0,1,1,0,1,1,0,0,0
2.0,1.0,7,4.903124319710477,0.3987761199573678,2.4907762406525435,0.511,350.0,71,5540.0,0.9,0.9,0.1,4.7,5.016937917,-76.938055405,2.9207877977824994,6.59,4.859,6.39729,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.3546274659109578,0.03546366427556904,2.3719245710726584,0.015,970.0,114,4595.0,0.69,0.76,0.35,4.63,111.9164295,24.3361185,4.277185428595936,11.231,8.601,10.9903,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.538228228490216,0.050407902543845695,2.564487712458339,0.0,1590.0,29,6350.0,1.39,1.38,0.24,4.3,5.016937917,-10.9764226,6.265287904664367,12.044,10.881,12.0911,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,1.3397398210795135,0.039220713153281295,2.477810180127105,0.0,1197.592,190,4812.0,0.77,0.42,0.1,4.28,114.8406393,-76.938055405,3.6555656607089992,9.37,6.998,9.05402,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.5612618596596595,1.1469238849190118,2.564487712458339,0.0,1121.2,190,5750.0,0.8,0.67,-0.05,4.5,195.3597581,-27.5222273,5.3585466160975095,11.875,10.174,11.6885,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.19737839895037,0.03285433687094718,2.600019456888505,0.0,1480.0,69,5600.0,1.01,0.93,-0.07,4.4,133.3242982,8.5230171,5.615690514046327,11.869,10.346,11.7509,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,6.17690623123818,0.7884573603642702,1.9095723824533757,0.07,694.2,110,4323.0,21.4,1.1,-0.323,1.78,120.5662825,2.3350265,4.236291073210452,4.37821,1.5122200000000001,3.97926,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,3.4042032594815175,0.14193349588866652,2.492957487977711,0.044,378.0,190,3926.0,0.61,0.63,0.28,4.67,299.4268472,40.1433462,4.863202002016521,14.88,10.509,13.5553,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,6.83238497195736,1.1052568313867783,2.688135391276426,0.42,2312.592,93,4891.0,4.53,1.28,-0.01,3.09,230.1724206,-25.9910525,4.414851940738303,7.11,4.738,6.82953,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,2,2.948779797946329,5.846438775057725,1.3671277983891066,0.06820000000000001,2369.0,190,4881.0,1.0419999999999998,0.932,-1.1102230246251566e-17,4.425999999999999,59.7911026,20.1599759,4.774364286874545,10.9616,12.533,15.989448,1,1,0,1,1,1,1,1,1,0,0,0
2.0,1.0,7,7.359346688866427,1.545645779346321,1.9570725817356187,0.149,1073.4,61,5075.0,13.84,2.6,-0.16,2.58,127.5649503,60.7177048,4.023830892049687,3.8593936,1.5122200000000001,3.80122,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,5.7011122461003225,0.6259384308664953,2.7142480779543505,0.57,2312.592,117,4875.0,0.85,0.65,0.17,4.52,219.2702793,-25.8031728,3.301553826333558,8.2411,5.133,7.97745,1,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,7,1.1562520681145243,0.39847154724374556,2.0040955745181703,0.1572,1111.6,42,5391.0,1.21,1.08,-0.1624,4.138,261.3495847,52.7904721,3.3339815018185086,6.47915,4.965,6.30694,1,0,1,1,1,0,0,1,1,0,0,0
1.0,3.0,7,2.518985963440863,0.04449523988655121,2.447682156535428,0.04,209.0,190,3034.0,0.1505,0.1,-0.11,5.19,43.2691449,16.8649024,1.703444862165027,15.13,7.585,12.2746,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.7123858952734992,0.05718341352745382,2.8209621329128707,0.0,1496.0,45,5890.0,1.61,1.32,0.1,4.2,224.8728589,46.9600996,6.0779999775196725,11.761,10.311,11.6041,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,8,3.835018864963255,0.21591750622247016,1.210451770423645,0.13,578.0,190,5708.0,1.06,0.91,-0.15,4.428,285.679298,50.2414842,5.228463410148145,11.043,9.496,10.9191,0,0,0,0,0,0,0,0,1,0,0,0
1.0,3.0,7,6.698514632836919,1.0834986508580615,2.4705068916023762,0.081,1069.8,93,5025.4,4.17,1.52,0.06,3.38,76.8980559,-13.9863374,4.807090100850674,7.96,5.792,7.71274,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.522117993304785,0.039220713153281295,2.68614536571416,0.041,725.0,151,3794.0,0.63,0.61,0.41392000000000007,4.64,90.4747237,-13.461371,5.247081965221493,15.163,11.368,14.5001,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,7,7.458186157340487,1.2669476034873244,2.204253576847704,0.37,1157.6,190,5026.0,0.78,0.58,-0.19,4.42,323.0966714,-20.957957,3.391702447100354,8.45,6.357,8.19092,1,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,7,3.6125112372227863,0.16381808522939495,2.247975348382359,0.07,889.4,190,5390.0,1.5719999999999998,0.48,-0.156,4.401999999999999,173.8619194,-32.5436302,2.3090203422891946,9.81,5.623,8.89138,1,0,0,0,1,1,0,1,1,0,0,0
2.0,1.0,8,2.087491553217969,0.06728474680559636,2.321406847234633,0.023,868.0,86,5350.0,0.93,0.91,0.139,4.45,197.6830975,70.7680117,4.892999747562817,11.038,9.134,10.8041,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,0.9328252797132452,0.4011015033760392,1.095273387402595,0.29934019999999995,748.0,190,5539.0,1.11,0.99,0.18,4.34,285.6616933,37.9645672,5.861683256908473,12.996,11.253,12.8694,0,0,1,1,0,0,0,0,0,0,0,0
2.0,1.0,7,6.81783057145415,2.2717449287771836,2.054240127387533,0.15,716.0,102,4775.0,4.74,1.27,0.18,3.19,354.337670099,76.78236720799998,2.7148536715885427,3.8593936,1.5122200000000001,3.80122,1,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,8,4.137207672248112,0.26236426446749106,2.5730701406173053,0.522,592.0,190,5579.0,1.07,0.93,0.12,4.35,107.4881501,-37.230948,5.304662195482844,11.415,9.632,11.1958,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,2.001520539928919,0.05921185963184608,1.2166915767337108,0.0,715.0,190,4722.0,0.72,0.75,0.034,4.59,256.279559,69.519093,4.640064244965412,11.929,9.422,11.6765,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.509757355227783,0.04238876649178663,2.5733752977756086,0.22,1070.0,104,5150.0,0.8,0.87,0.09,4.57,290.5817432,40.5773106,6.532747598357097,15.362,13.234,15.2218,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,4.9441393028078915,0.4252677354043441,2.128683575654689,0.076,1214.8,190,4830.0,9.09,1.01,-0.5,2.53,14.486946,34.9853306,5.394608882865957,7.604,5.221,7.30769,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,6.083815808172168,0.8415671856782186,1.9611151119144037,0.032,1171.2,190,4878.0,5.74,1.59,-0.054000000000000006,3.07,187.5826081,21.9480993,5.110432362441127,7.71,5.392,7.45422,1,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,7,5.064807772984649,0.4662465803680233,2.2807912064468883,0.028,938.2,101,4580.0,10.22,1.13,-0.15,2.1,77.4037569,69.6391355,4.8131188779197585,6.43005,3.911,6.11933,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,6.274630185810034,1.0170406349742982,2.071158311924802,0.126,1831.312,93,4887.0,12.24,2.6,0.1,2.64,269.7566013,-9.7741342,3.8546205618153544,3.8593936,1.5122200000000001,3.80122,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,8.114491912411284,1.6505798557652755,1.0303194762578864,0.04,831.2,190,5468.0,0.85,0.71,-0.11,4.43,255.6524619,47.0855544,2.959275736543376,6.76,5.003,6.56771,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,8,1.5620307834304725,0.044208254664320365,2.581579537048261,0.0,1119.0,97,5298.0,0.87,0.87,0.27,4.364,87.679561,-27.6233218,5.667554080048915,13.04,11.055,12.8842,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,7,2.9348138585845738,0.10616019582839063,1.5783104008218014,0.5,1112.6,145,4536.0,0.9019999999999999,0.58,0.013000000000000001,4.468000000000001,149.0332672,62.7859505,2.44493498807675,8.99,5.2,8.22861,1,0,0,0,1,1,0,1,1,0,0,0
1.0,2.0,7,1.2411125075253806,0.0344014267173324,1.6702358377125943,0.549,771.6,190,4930.0,1.1059999999999999,0.94,0.08420000000000001,4.459999999999999,161.6779279,-1.6885763,4.04590683593914,9.12,7.29,8.94652,1,0,0,0,1,1,0,1,1,0,0,0
1.0,1.0,3,5.096486509487754,0.7275486072772778,2.4503304013914105,0.22400000000000003,1011.7119999999999,190,5536.4,1.284,0.29,0.0416,4.378,268.9663333,-28.5133611,8.837971491357209,16.676,15.01963999999999,10.863846,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,3,6.52172637929524,1.6448050562713916,2.4503304013914105,0.154,1011.7119999999999,190,5544.0,1.284,0.81,-0.09840000000000002,4.5120000000000005,266.654083,-29.2113609,8.748463629942055,16.4732,15.01963999999999,10.863846,1,1,0,1,1,1,0,1,1,0,0,0
1.0,4.0,8,2.7567859510928048,0.11900895058218873,1.3617454881984778,0.1,955.0,190,5854.0,1.45,1.24,0.321,4.497999999999999,297.028162,48.2086019,6.267194855925539,12.543,11.06,12.4627,0,0,0,0,0,0,0,0,1,0,0,0
3.0,1.0,8,0.8787718178389692,0.020194707285519278,2.4336133554004498,0.0,174.56,190,4710.0,0.1505,0.52,-0.13999999999999999,5.201500000000001,284.415675,53.5090244,3.2478869043214673,17.02,15.01963999999999,15.989448,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,8,1.7469309000684738,0.05126329393754153,1.3056264580524357,0.04,969.0,190,5170.0,0.79,0.86,0.12,4.61,130.180046,10.9829509,5.048765669457524,11.833,9.913,11.7202,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,2.1882494208459353,0.0673782353299481,2.270784780444248,0.1,670.0,126,4650.0,0.61,0.72,-0.15,4.72,349.6229547,24.889277,4.761626776586992,12.659,9.723,12.3142,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,8,3.031373028604969,0.16542043655474026,1.7227665977411035,0.051,801.4,190,4831.2,1.72,1.12,-0.21000000000000002,4.488,298.3183909,47.2794824,7.528713414300646,15.69,13.633,15.3951,0,0,1,0,1,0,0,1,1,0,0,0
